Plant Code,Utility Name,Plant Name,State,Latitude,Longitude,BA Code,BA Name,Fuel Type,Prime Mover,Net Generation (MWh)
58493,"Oppidum Renewables USA, LLC","Progress Solar 1, LLC",NC,35.948056,-78.250833,CPLE,Duke Energy Progress East,SUN,PV,10014.0
58494,"Oppidum Renewables USA, LLC","Progress Solar II, LLC",NC,34.476111,-79.0975,CPLE,Duke Energy Progress East,SUN,PV,10804.0
58495,"Oppidum Renewables USA, LLC","Progress Solar III, LLC",NC,34.714167,-79.353889,CPLE,Duke Energy Progress East,SUN,PV,11816.0
58496,Ecos Energy LLC,Lincoln Solar,IN,41.462778,-87.260278,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,3384.0
58497,EDL Inc,L&S Sweetners,PA,40.090556,-76.145556,PJM,"PJM Interconnection, LLC",LFG,IC,30152.0
58504,"Rutgers, The State University of NJ",Livingston Solar Farm,NJ,40.523611,-74.43,PJM,"PJM Interconnection, LLC",SUN,PV,1154.0
58505,"Rutgers, The State University of NJ",Livingston Solar Canopies,NJ,40.5275,-74.438333,PJM,"PJM Interconnection, LLC",SUN,PV,11410.0
58512,"Altus Power America Management, LLC",Cornerstone Power Vineland I LLC,NJ,39.439722,-75.043889,PJM,"PJM Interconnection, LLC",SUN,PV,7848.0
58515,Chattanooga Metropolitan Airport,Chattanooga Metropolitan Airport Solar,TN,35.024583,-85.208617,TVA,Tennessee Valley Authority,SUN,PV,4856.0
58519,"Syncarpha Alethea I, LLC",Alethea I,NJ,40.000556,-74.735,PJM,"PJM Interconnection, LLC",SUN,PV,7508.0
58524,"Scale Sustainable I, LLC",Neuse River Solar Farm,NC,35.714444,-78.498889,DUK,Duke Energy Carolinas,SUN,PV,3072.0
58526,"Uwharrie Mountain Renewable Energy, LLC",Uwharrie Mountain Renewable,NC,35.332974,-79.964939,CPLE,Duke Energy Progress East,LFG,IC,70334.0
58529,"USF Surry, LLC",Progress Manis I,NC,34.756389,-79.447222,CPLE,Duke Energy Progress East,SUN,PV,4518.0
58531,"USF Surry, LLC",North Carolina Solar Bethea I,NC,34.704722,-79.525833,CPLE,Duke Energy Progress East,SUN,PV,6148.0
58535,Aqua America Inc,Pickering Solar,PA,40.120556,-75.488056,PJM,"PJM Interconnection, LLC",SUN,PV,3770.0
58536,OCI Solar Power,Cornerstone Power Holmdel LLC,NJ,40.352222,-74.187778,PJM,"PJM Interconnection, LLC",SUN,PV,5916.0
58538,Carolina Solar Energy LLC,PCSP3 Airport,NC,36.288056,-78.986111,DUK,Duke Energy Carolinas,SUN,PV,7548.0
58546,EDL Inc,Watervliet,MI,42.175833,-86.28,MISO,"Midcontinent Independent Transmission System Operator, Inc..",LFG,IC,45966.0
58552,Onward Energy,"Indy Solar I, LLC",IN,39.662778,-85.985556,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,29784.0
58553,Onward Energy,"Indy Solar III, LLC",IN,39.659444,-86.259722,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,25784.0
58556,Onward Energy,"Indy Solar II, LLC",IN,39.662778,-85.985556,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,29988.0
58558,"Cube District Energy, LLC",Onslow Power Producers,NC,34.7975,-77.543056,DUK,Duke Energy Carolinas,LFG,IC,21772.0
58559,"Cube District Energy, LLC",Bi-County Gas Producers,TN,36.540556,-87.544444,TVA,Tennessee Valley Authority,LFG,IC,22442.0
58560,South Boston Energy LLC,Halifax County Biomass,VA,36.701389,-78.873333,PJM,"PJM Interconnection, LLC",OBL,ST,135.536
58560,South Boston Energy LLC,Halifax County Biomass,VA,36.701389,-78.873333,PJM,"PJM Interconnection, LLC",WDS,ST,596702.462
58564,Consolidated Edison Development Inc.,Frenchtown III Solar,NJ,40.4825,-75.018056,PJM,"PJM Interconnection, LLC",SUN,PV,19130.0
58565,Gettysburg Energy and Nutrient Rec Facility LLC,Gettysburg Energy & Nutrient Rec Facility,PA,39.950278,-77.125278,PJM,"PJM Interconnection, LLC",,,
58569,"Paradise Solar Urban Renewal, LLC",Paradise Solar Energy Center,NJ,39.835833,-75.2225,PJM,"PJM Interconnection, LLC",SUN,PV,15430.0
58575,Smithfield Packaged Meats Corp,Smithfield Packaged Meats Corp.,NC,35.268333,-77.659167,CPLE,Duke Energy Progress East,DFO,IC,3059.56
58577,Southern Indiana Gas & Elec Co,Veolia ES Blackfoot Landfill Facility,IN,38.327222,-87.200556,MISO,"Midcontinent Independent Transmission System Operator, Inc..",LFG,IC,18082.0
58580,Pheasant Run Wind LLC,Pheasant Run Wind LLC,MI,43.757778,-83.297778,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,446010.0
58584,Trustees of Princeton University,Princeton University Cogeneration,NJ,40.341389,-74.657222,PJM,"PJM Interconnection, LLC",DFO,GT,815.642
58584,Trustees of Princeton University,Princeton University Cogeneration,NJ,40.341389,-74.657222,PJM,"PJM Interconnection, LLC",NG,GT,65910.35800000001
58584,Trustees of Princeton University,Princeton University Cogeneration,NJ,40.341389,-74.657222,PJM,"PJM Interconnection, LLC",SUN,PV,41342.0
58587,Tuscola Wind II LLC,Tuscola Wind II LLC,MI,43.526944,-83.566944,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,523640.0
58605,Cypress Creek Renewables,Blueberry One,NC,35.313889,-78.154167,DUK,Duke Energy Carolinas,SUN,PV,18654.0
58615,"Blue Renewable Energy IMS, LLC",Indianapolis Motor Speedway Solar PV,IN,39.79,-86.233611,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,24446.0
58623,"Strata Manager, LLC",Holstein Plant,NC,34.774167,-79.340833,CPLE,Duke Energy Progress East,SUN,PV,71854.0
58630,Consolidated Edison Solutions Inc.,RP Wind,OH,40.449444,-83.893333,PJM,"PJM Interconnection, LLC",WND,WT,15210.0
58631,Tesla Inc.,Queen Anne's County,MD,39.031667,-76.016389,PJM,"PJM Interconnection, LLC",SUN,PV,5244.0
58635,Museum of Science and Industry,Museum of Science and Industry,IL,41.790556,-87.582778,PJM,"PJM Interconnection, LLC",NG,IC,74.47999999999999
58638,Anaergia,Orbit Energy Charlotte,NC,35.2625,-80.811667,DUK,Duke Energy Carolinas,,,
58643,Rockford Solar Partners,Rockford Solar Farm,IL,42.175278,-89.088333,PJM,"PJM Interconnection, LLC",SUN,PV,7182.0
58649,"Oppidum Renewables USA, LLC",Montgomery Solar LLC,NC,35.344444,-79.768333,DUK,Duke Energy Carolinas,SUN,PV,72036.0
58653,"Clean Focus Yield, LLC",Jersey Gardens Phase 1,NJ,40.660833,-74.173333,PJM,"PJM Interconnection, LLC",SUN,PV,3886.0
58654,CF Jersey Gardens Owner Two LLC,Jersey Gardens Phase 2,NJ,40.660833,-74.173333,PJM,"PJM Interconnection, LLC",SUN,PV,4616.0
58665,"Celina Solar Project #1, LLC","Celina Solar Project #1, LLC",OH,40.540556,-84.590556,PJM,"PJM Interconnection, LLC",SUN,PV,13098.0
58667,AES Distributed Energy,Biscoe Solar LLC,NC,35.383889,-79.770278,DUK,Duke Energy Carolinas,SUN,PV,17492.0
58668,"Oppidum Renewables USA, LLC",Rockwell Solar LLC,NC,35.541667,-80.474722,DUK,Duke Energy Carolinas,SUN,PV,10218.0
58669,AES Distributed Energy,Selma Solar LLC,NC,35.576389,-78.183333,DUK,Duke Energy Carolinas,SUN,PV,15166.0
58670,AES Distributed Energy,Turkey Branch Solar LLC,NC,34.524444,-79.104444,DUK,Duke Energy Carolinas,SUN,PV,16102.0
58673,"Oppidum Renewables USA, LLC",Gates Solar LLC,NC,36.450833,-76.803611,PJM,"PJM Interconnection, LLC",SUN,PV,18002.0
58674,"Oppidum Renewables USA, LLC",Cirrus Solar LLC,NC,35.969444,-78.265,DUK,Duke Energy Carolinas,SUN,PV,17924.0
58675,"Oppidum Renewables USA, LLC",Chocowinity Solar LLC,NC,35.515,-77.09,DUK,Duke Energy Carolinas,SUN,PV,15930.0
58677,Invenergy Services LLC,Gratiot County Wind LLC,MI,43.408056,-84.462222,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,456228.0
58685,"Eagle Creek Renewable Energy, LLC",Mahoning Creek Hydroelectric Project,PA,40.921111,-79.281667,PJM,"PJM Interconnection, LLC",WAT,HY,16966.0
58690,"Apple Blossom Wind, LLC",Apple Blossom Wind Farm,MI,43.815032,-83.315002,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,458226.0
58694,"BHE Renewables, LLC",Walnut Ridge Wind Farm,IL,41.496667,-89.580278,PJM,"PJM Interconnection, LLC",WND,WT,1495158.0
58697,Duke Energy Progress - (NC),L V Sutton Combined Cycle,NC,34.283056,-77.985278,CPLE,Duke Energy Progress East,DFO,CA,0.0
58697,Duke Energy Progress - (NC),L V Sutton Combined Cycle,NC,34.283056,-77.985278,CPLE,Duke Energy Progress East,DFO,CT,0.0
58697,Duke Energy Progress - (NC),L V Sutton Combined Cycle,NC,34.283056,-77.985278,CPLE,Duke Energy Progress East,DFO,GT,546.422
58697,Duke Energy Progress - (NC),L V Sutton Combined Cycle,NC,34.283056,-77.985278,CPLE,Duke Energy Progress East,NG,CA,2982750.0
58697,Duke Energy Progress - (NC),L V Sutton Combined Cycle,NC,34.283056,-77.985278,CPLE,Duke Energy Progress East,NG,CT,4794058.0
58697,Duke Energy Progress - (NC),L V Sutton Combined Cycle,NC,34.283056,-77.985278,CPLE,Duke Energy Progress East,NG,GT,2853.578
58701,"Apple, Inc",Apple Data Center - PV2,NC,35.738889,-81.207778,DUK,Duke Energy Carolinas,SUN,PV,75518.0
58703,"Lenape Solar II, LLC",Lenape II,IN,39.776667,-86.042778,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,8034.0
58704,Zeeland Farm Services,Zeeland Farm Services,MI,42.813056,-85.986111,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OBG,IC,26379.64
58714,Oxbow Creek Energy LLC,Oxbow Creek,PA,41.608611,-75.870556,PJM,"PJM Interconnection, LLC",NG,IC,124756.0
58715,Roundtop Energy LLC,Roundtop,PA,41.657778,-76.049167,PJM,"PJM Interconnection, LLC",NG,IC,120518.0
58719,DTE Electric Company,Brookfield,MI,43.757778,-83.297778,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,437240.0
58722,Cypress Creek Renewables,Charlotte Solar,NC,35.261944,-81.821667,DUK,Duke Energy Carolinas,SUN,PV,18836.0
58725,Cypress Creek Renewables,Elliana Solar,NC,36.131111,-79.3325,DUK,Duke Energy Carolinas,SUN,PV,17768.0
58726,Cypress Creek Renewables,Flash Solar,NC,35.758056,-81.229444,DUK,Duke Energy Carolinas,SUN,PV,17474.0
58730,Amethyst Solar LLC,Amethyst Solar,NC,35.316944,-81.926389,DUK,Duke Energy Carolinas,SUN,PV,11850.0
58731,Cypress Creek Renewables,Angel Solar,NC,35.651111,-81.208611,DUK,Duke Energy Carolinas,SUN,PV,17476.0
58732,Audrey Solar LLC,Audrey Solar,NC,35.328056,-81.621944,DUK,Duke Energy Carolinas,SUN,PV,9764.0
58735,Cypress Creek Renewables,Buddy Solar,NC,35.541944,-80.363333,DUK,Duke Energy Carolinas,SUN,PV,11904.0
58739,Milo Solar LLC,Milo Solar,NC,36.148889,-79.348889,DUK,Duke Energy Carolinas,SUN,PV,11266.0
58740,Minnie Solar LLC,Minnie Solar,NC,35.948056,-79.361944,DUK,Duke Energy Carolinas,SUN,PV,10742.0
58741,AES Distributed Energy,Nick Solar,NC,35.991111,-79.548056,CPLE,Duke Energy Progress East,SUN,PV,16744.0
58742,Owen Solar LLC,Owen Solar,NC,35.586111,-81.315278,DUK,Duke Energy Carolinas,SUN,PV,18248.0
58745,Sophie Solar LLC,Sophie Solar,NC,35.305,-81.696944,DUK,Duke Energy Carolinas,SUN,PV,16286.0
58746,Star Solar LLC,Star Solar,NC,36.08,-78.823889,DUK,Duke Energy Carolinas,SUN,PV,17694.0
58770,Hanwha Q CELLS USA,Maywood Photovoltaic Project,IN,39.743889,-86.218056,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,19182.0
58776,"RWE Renewables Americas, LLC",Buckeye Wind Farm,OH,40.1607,-83.6279,PJM,"PJM Interconnection, LLC",,,
58780,"RWE Renewables Americas, LLC",Scioto Ridge Wind Farm,OH,40.561389,-83.736389,PJM,"PJM Interconnection, LLC",WND,WT,1042666.0
58782,Cypress Creek Renewables,Sonne One,NC,35.437222,-77.833611,DUK,Duke Energy Carolinas,SUN,PV,19930.0
58791,Cypress Creek Renewables,Kirkwall Holdings,NC,34.988889,-78.1375,DUK,Duke Energy Carolinas,SUN,PV,18536.0
58792,"CD Global Solar Holdings, LLC",Ayrshire,NC,35.283056,-81.615278,DUK,Duke Energy Carolinas,SUN,PV,70810.0
58793,"Altus Power America Management, LLC",JMB Mcguire-Dix-Lakehurst Solar Project,NJ,39.992818,-74.636933,PJM,"PJM Interconnection, LLC",SUN,PV,22906.0
58795,AES Distributed Energy,"Hobart Solar, LLC",IN,41.529444,-87.308333,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,1390.0
58796,AES Distributed Energy,"Waterloo Solar, LLC",IN,41.433889,-85.043889,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,1120.0
58797,AES Distributed Energy,"Valparaiso Solar, LLC",IN,41.502222,-87.161111,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,1586.0
58798,AES Distributed Energy,"AC Criminal Courts Complex SPE2, LLC",NJ,39.4375,-74.690556,PJM,"PJM Interconnection, LLC",SUN,PV,2802.0
58799,"Pamlico Partners Solar, LLC",Pamlico Partners Solar,NC,35.501111,-76.87,CPLE,Duke Energy Progress East,SUN,PV,16422.0
58801,"Leyline Renewable Energy, LLC","Arba Solar, LLC",NC,35.396389,-77.703611,DUK,Duke Energy Carolinas,SUN,PV,5750.0
58802,"Leyline Renewable Energy, LLC","Franklin Solar, LLC",NC,36.0975,-78.167778,CPLE,Duke Energy Progress East,SUN,PV,4502.0
58803,Cypress Creek Renewables,"Kenansville Solar 2, LLC",NC,34.957778,-77.981667,DUK,Duke Energy Carolinas,SUN,PV,5740.0
58804,"Leyline Renewable Energy, LLC","McCaskey Solar Farm, LLC",NC,35.859444,-77.099167,PJM,"PJM Interconnection, LLC",,,
58805,"SRE Utility Solar 1, LLC","Samarcand Solar Farm, LLC",NC,35.311667,-79.695,DUK,Duke Energy Carolinas,SUN,PV,16448.0
58806,"SRE Utility Solar 1, LLC",Albemarle Solar Center LLC,NC,35.293056,-77.556944,CPLE,Duke Energy Progress East,SUN,PV,18204.0
58807,Cypress Creek Renewables,Boseman Solar Center LLC,NC,36.008056,-77.81,CPLE,Duke Energy Progress East,SUN,PV,17512.0
58808,Cypress Creek Renewables,Flemming Solar Center LLC,NC,35.668889,-77.383889,CPLE,Duke Energy Progress East,SUN,PV,16750.0
58809,"SRE Utility Solar 1, LLC",Littlefield Solar Center LLC,NC,35.433889,-77.438056,CPLE,Duke Energy Progress East,SUN,PV,17896.0
58810,Cypress Creek Renewables,Rams Horn Solar Center LLC,NC,35.64295,-77.31654,CPLE,Duke Energy Progress East,SUN,PV,14538.0
58811,Beaver Dam Energy LLC,Beaver Dam,PA,41.611389,-76.843056,PJM,"PJM Interconnection, LLC",NG,IC,136272.0
58812,Cypress Creek Renewables,Upchurch Solar Center LLC,NC,35.781944,-77.883889,CPLE,Duke Energy Progress East,SUN,PV,17272.0
58813,Alpaca Energy LLC,Alpaca,PA,41.663056,-76.805556,PJM,"PJM Interconnection, LLC",NG,IC,107314.0
58818,Milan Energy LLC,Milan,PA,41.894444,-76.582778,PJM,"PJM Interconnection, LLC",NG,IC,99410.0
58822,MN8 Energy LLC,Millville City Sewer Auth WTP,NJ,39.376389,-75.033056,PJM,"PJM Interconnection, LLC",SUN,PV,2984.0
58825,Maine Township High School Dist 207,MTHS Co-Gen Buildings,IL,42.001944,-87.852222,PJM,"PJM Interconnection, LLC",NG,IC,0.0
58827,Jordan Hydroelectric LTD PTP,Flannagan Hydroelectric Project,VA,37.233333,-82.348611,PJM,"PJM Interconnection, LLC",,,
58828,Cypress Creek Renewables,Apple One,NC,35.629444,-81.156944,DUK,Duke Energy Carolinas,SUN,PV,19300.0
58829,"Heelstone Energy Holdings, LLC",Sonne Two,NC,35.656667,-81.183611,DUK,Duke Energy Carolinas,SUN,PV,17992.0
58830,Consumers Energy Co - (MI),Cross Winds Energy Park,MI,43.610278,-83.485556,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,1338994.0
58840,"SRE Utility Solar 1, LLC","Kenansville Solar Farm, LLC",NC,34.97,-77.976111,DUK,Duke Energy Carolinas,SUN,PV,10498.0
58843,Duke Energy Renewables Services,"Bethel Price Solar, LLC",NC,35.794722,-77.381111,PJM,"PJM Interconnection, LLC",SUN,PV,12924.0
58844,Duke Energy Renewables Services,"Dogwood Solar, LLC",NC,36.125,-77.409167,PJM,"PJM Interconnection, LLC",SUN,PV,57010.0
58845,Duke Energy Renewables Services,Washington Airport Solar LLC,NC,35.565278,-77.053611,CPLE,Duke Energy Progress East,SUN,PV,18000.0
58846,Duke Energy Renewables Services,"Washington Millfield Solar, LLC",NC,35.499444,-76.833611,CPLE,Duke Energy Progress East,SUN,PV,16766.0
58847,Duke Energy Renewables Services,"Windsor Cooper HIill Solar, LLC",NC,35.981944,-76.917778,PJM,"PJM Interconnection, LLC",SUN,PV,17348.0
58848,Duke Energy Progress - (NC),Warsaw Farm,NC,35.005556,-78.125833,CPLE,Duke Energy Progress East,SUN,PV,240668.0
58849,"Strata Manager, LLC",Castalia Solar,NC,36.0939,-77.783333,CPLE,Duke Energy Progress East,SUN,PV,7482.0
58851,Palmetto Power Management LLC,Oakboro Farm,NC,34.795833,-79.538333,DUK,Duke Energy Carolinas,SUN,PV,16554.0
58853,"Strata Manager, LLC",McKenzie Farm,NC,34.323889,-78.691944,CPLE,Duke Energy Progress East,SUN,PV,18470.0
58854,"Strata Manager, LLC",Nash 58 Farm,NC,36.047222,-78.030833,CPLE,Duke Energy Progress East,SUN,PV,18092.0
58855,"Strata Manager, LLC",Nash 64 Farm,NC,35.949444,-78.0925,CPLE,Duke Energy Progress East,SUN,PV,13848.0
58856,"Strata Manager, LLC",Pate Farm,NC,34.816667,-79.199444,CPLE,Duke Energy Progress East,SUN,PV,18180.0
58859,"Strata Manager, LLC",Erwin Farm,NC,35.333333,-78.661389,CPLE,Duke Energy Progress East,SUN,PV,14318.0
58861,"Strata Manager, LLC",Sigmon Catawba Farm,NC,35.612222,-81.243333,DUK,Duke Energy Carolinas,SUN,PV,17428.0
58862,"Strata Manager, LLC",Wagstaff Farm 1,NC,36.458658,-78.956739,CPLE,Duke Energy Progress East,SUN,PV,17420.0
58863,"Strata Manager, LLC",Waco Farm,NC,35.352222,-81.426111,DUK,Duke Energy Carolinas,SUN,PV,17544.0
58864,Cypress Creek Renewables,Sunfish Farm,NC,35.558056,-78.735833,CPLE,Duke Energy Progress East,SUN,PV,17688.0
58865,Clean Energy LLC,Reventure Park,NC,35.294444,-80.998889,DUK,Duke Energy Carolinas,LFG,IC,44724.0
58866,"Strata Manager, LLC",Garrell Solar Farm,NC,34.325278,-78.793056,CPLE,Duke Energy Progress East,SUN,PV,14436.0
58867,"Strata Manager, LLC",Angier Farm,NC,35.516389,-78.75,CPLE,Duke Energy Progress East,SUN,PV,14286.0
58868,"Strata Manager, LLC",Bladenboro Farm,NC,34.535,-78.813056,CPLE,Duke Energy Progress East,SUN,PV,18106.0
58874,"SRE Utility Solar 1, LLC",Dement Farm LLC,NC,36.27,-78.348333,CPLE,Duke Energy Progress East,SUN,PV,17012.0
58877,Public Service Elec & Gas Co,Kinsley Landfill Solar,NJ,39.793333,-75.106389,PJM,"PJM Interconnection, LLC",SUN,PV,22830.0
58879,"SRE Utility Solar 1, LLC",Duplin Solar LLC,NC,35.011944,-78.078333,DUK,Duke Energy Carolinas,SUN,PV,15968.0
58880,"SRE Utility Solar 1, LLC",North Carolina Solar III LLC,NC,34.766667,-79.559722,DUK,Duke Energy Carolinas,SUN,PV,17712.0
58881,Sunlight General Morris Solar LLC,County College of Morris,NJ,40.856667,-74.581389,PJM,"PJM Interconnection, LLC",SUN,PV,7824.0
58882,Sunlight General Mercer Solar LLC,Mercer County Community College,NJ,40.255833,-74.645278,PJM,"PJM Interconnection, LLC",SUN,PV,19548.0
58887,FPC Services Inc.,Com Adam 1WF-1,IL,41.660278,-89.249722,PJM,"PJM Interconnection, LLC",WND,WT,12976.0
58891,DTE Sustainable Generation,"Big Turtle Wind Farm, LLC",MI,43.850833,-82.7825,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,132164.0
58896,Sunlight General Somerset Solar LLC,Patriots Stadium,NJ,40.560556,-74.551389,PJM,"PJM Interconnection, LLC",SUN,PV,2322.0
58897,Temple University,Temple SEGF,PA,39.98,-75.150556,PJM,"PJM Interconnection, LLC",NG,IC,1304.0
58898,"EDF Renewable Asset Holdings, Inc.",Pilot Hill Wind Farm,IL,40.999169,-88.056247,PJM,"PJM Interconnection, LLC",WND,WT,1136050.0
58903,Marseilles Land and Water Company,Marseilles Lock and Dam Hydro,IL,41.327778,-88.701111,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
58904,"Fourmile Wind Energy, LLC",Fourmile Ridge,MD,39.641111,-79.011111,PJM,"PJM Interconnection, LLC",WND,WT,222824.0
58908,"Beebe 1B Renewable Energy, LLC",Beebe 1B,MI,43.256944,-84.499722,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,237992.0
58917,Sunlight General Morris Solar LLC,Tioga Solar Morris County 1 LLC,NJ,40.815278,-74.475833,PJM,"PJM Interconnection, LLC",SUN,PV,2814.0
58921,CH4 Biogas LLC,Napoleon Biogas,OH,41.355556,-84.1025,PJM,"PJM Interconnection, LLC",NG,IC,0.0
58921,CH4 Biogas LLC,Napoleon Biogas,OH,41.355556,-84.1025,PJM,"PJM Interconnection, LLC",OBG,IC,0.0
58924,Sugar Creek Wind One LLC,Sugar Creek Wind One LLC,IL,40.074167,-89.291944,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,1213750.0
58925,"Lincoln Land Wind, LLC",Lincoln Land Wind,IL,39.821944,-89.955833,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,1898682.0
58933,Shell Chemical Appalachia LLC,Shell Chemical Appalachia LLC,PA,40.671667,-80.336389,PJM,"PJM Interconnection, LLC",NG,CA,1097974.0
58933,Shell Chemical Appalachia LLC,Shell Chemical Appalachia LLC,PA,40.671667,-80.336389,PJM,"PJM Interconnection, LLC",NG,CT,1963272.0
58941,Lake Erie Energy Development Corp,Icebreaker Offshore Wind Farm,OH,41.605833,-81.805833,PJM,"PJM Interconnection, LLC",,,
58942,Greenbacker Renewable Energy Corporation,Rockville Solar I LLC,IN,39.763056,-86.301111,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,7408.0
